"Date","RV","SPX","R","VIX","RX","TDate","Forward","VixOne","FP","Limit","CLimit","Put","Call","LImp","RImp","LReturn","RReturn","AR","AR2","AR3","RV20","RV10","RV5","Y","M","CX","Win","Profit","CWin","CProfit","pLow","pHigh","breakLow","breakHigh","LowAcc","HighAcc","LeftGo","RightGo","TX"
2025-08-07,0.00661642314444512,6340,-0.00079778893728033,0.1657,0.00776942424842234,2025-08-08,6349.3,0.147271789503373,0.146580215853436,6320,6380,1,1,0.2,0.2,-0.00462536244890297,0.00482352674902943,0.00079778893728033,0.00725550368351513,0.00486970373527562,0.00614378570076099,0.00809235340270766,0.0117357521111247,"2025","08",6389.45,TRUE,1,FALSE,-4,6320,6375,0,0,0.4,0.4,-0.999644458293915,1,5
2025-08-06,0.00484617818038494,6345.06,0.00725550368351513,0.1677,-0.000797788937281747,2025-08-07,6346,0.135234699806856,0.0148135774587405,6320,6375,1,1.05,0.2,0.21,-0.00410548500223759,0.00455939788348606,0.00725550368351513,0.00486970373527562,0.0146295361759403,0.00615626884948693,0.00809734109140626,0.0118575170721709,"2025","08",6340,TRUE,1,TRUE,1.05,6275,6335,0,1,0.6,0.4,-0.993288338184357,1,-0.05
2025-08-05,0.00549276175947375,6299.19,-0.00486970373527562,0.1785,0.00725550368351538,2025-08-06,6303.6,0.146774255872773,0.0699845062878055,6275,6335,1.05,1.1,0.21,0.22,-0.00454741374793148,0.00496891500732336,0.00486970373527562,0.0146295361759403,0.0161213280469443,0.00609347277356665,0.00815280408757749,0.0110374534710007,"2025","08",6345.06,TRUE,1.05,FALSE,-3.9,6315,6365,1,0,0.6,0.2,-0.750723004341125,0.999999165534973,4.95
2025-08-04,0.00387611557625552,6329.94,0.0146295361759403,0.1752,-0.00486970373527525,2025-08-05,6336.8,0.134077813318063,0.108315172975664,6315,6365,1,0.95,0.2,0.19,-0.00344615336547832,0.00444032284143712,0.0146295361759403,0.0161213280469443,0.00370169896067907,0.00596713710225502,0.00798398068014501,0.010957532142631,"2025","08",6299.19,FALSE,-4,TRUE,0.95,6190,6290,0,1,0.4,0.2,-0.994646549224854,1,-4.95
2025-08-01,0.00847562229531819,6238.01,-0.0161213280469443,0.2038,0.0146295361759399,2025-08-04,6238.4,0.136648371555182,0.00625179839596872,6190,6290,1,1.1,0.2,0.22,-0.00778865254969115,0.00823733146615319,0.0161213280469443,0.00370169896067907,0.0012502200507658,0.00530787152943573,0.00627442056254931,0.00652143610519802,"2025","08",6329.94,TRUE,1,FALSE,-3.9,6295,6390,1,0,0.4,0,0.999954998493195,1,2.9
2025-07-31,0.0067076382228959,6339.39,-0.00370169896067907,0.1672,-0.0161213280469445,2025-08-01,6341.65,0.202540649763008,0.035643764611203,6295,6390,1.05,1,0.21,0.2,-0.00738331945898222,0.00759528143415078,0.00370169896067907,0.0012502200507658,0.00296380568080856,0.00417173825397839,0.00331322750401365,0.00304004547016525,"2025","08",6238.01,FALSE,-3.95,TRUE,1,6365,6435,1,0,0.2,0,0.998975336551666,1,2.95
2025-07-30,0.00553218184313073,6362.9,-0.0012502200507658,0.1548,-0.00370169896067898,2025-07-31,6397.90816326531,0.168510166739964,0.548683917903402,6365,6435,1,1.05,0.2,0.21,-0.00515685543952387,0.00578075359919631,0.0012502200507658,0.00296380568080856,0.000176860814912416,0.00410891791368558,0.00322408991565002,0.00257486189793077,"2025","07",6339.39,FALSE,-4,TRUE,1.05,6345,6405,0,0,0,0,0.999936997890472,1,2.95
2025-07-29,0.00352125413971166,6370.86,-0.00296380568080856,0.1598,-0.00125022005076638,2025-07-30,6371.28712871287,0.150354881197494,0.00670418742959164,6345,6405,1.05,0.95,0.21,0.19,-0.00413440902857086,0.00527742515377562,0.00296380568080856,0.000176860814912416,0.00396644494806253,0.00410471531884177,0.00309545860221039,0.00409048076688962,"2025","07",6362.9,TRUE,1.05,TRUE,0.95,6370,6410,0,0,0,0.2,0.999969661235809,0.998777270317078,-2
2025-07-28,0.00274440057340658,6389.77,0.000176860814912416,0.1503,-0.00296380568080819,2025-07-29,6390,0.0954131978750272,0.00359943880093275,6370,6410,0.95,1.05,0.19,0.21,-0.0031347988053715,0.00312500254313528,0.000176860814912416,0.00396644494806253,0.00069798922208264,0.0040598750867591,0.00328461408076578,0.00324203600427542,"2025","07",6370.86,TRUE,0.95,TRUE,1.05,6370,6415,0,0,0,0.2,0.999984681606293,0.132455125451088,-2
2025-07-25,0.00233131330060012,6388.64,0.00396644494806253,0.1493,0.000176860814912858,2025-07-28,6390.56701030928,0.0609791497806038,0.0301585274004753,6370,6415,0.9,0.9,0.18,0.18,-0.00322352887645395,0.0038159996070738,0.00396644494806253,0.00069798922208264,0.00778152614671157,0.00411429130595907,0.00323495082168102,0.0030492065128212,"2025","07",6389.77,TRUE,0.9,TRUE,0.9,6350,6390,0,0,0,0.2,0.997506618499756,-0.552453100681305,0
2025-07-24,0.00360452995260518,6363.35,0.00069798922208264,0.1539,0.00396644494806323,2025-07-25,6367.0297029703,0.120253511357542,0.0578097929305004,6350,6390,1,1,0.2,0.2,-0.00267825326316277,0.00360120222168037,0.00069798922208264,0.00778152614671157,0.000637325411062761,0.00431027920905662,0.00355447370881492,0.00322779399362811,"2025","07",6388.64,TRUE,1,TRUE,1,6345,6390,0,0,0,0.2,0.999994993209839,0.998475074768066,-2
2025-07-23,0.00364839228864179,6358.91,0.00778152614671157,0.1537,0.000697989222081707,2025-07-24,6364.65,0.118791169012825,0.0902263264275142,6345,6390,0.95,0.98,0.19,0.196,-0.0030921411143007,0.00397502610879181,0.00778152614671157,0.000637325411062761,0.00139814772200531,0.00432577381150161,0.0035740270511102,0.0033958763791326,"2025","07",6363.35,TRUE,0.95,TRUE,0.98,6290,6330,0,1,0,0.4,0.999998688697815,0.99994957447052,-1.93
2025-07-22,0.00406663819856806,6309.62,0.000637325411062761,0.165,0.00778152614671181,2025-07-23,6308.71287128713,0.100064216580333,-0.0143779487145808,6290,6330,1,1.05,0.2,0.21,-0.00297060267016958,0.00336856277356607,0.000637325411062761,0.00139814772200531,9.05182168526864e-05,0.00460391439373411,0.00326435775312409,0.0021931204758432,"2025","07",6358.91,TRUE,1,FALSE,-3.95,6290,6330,0,0,0,0.2,1,0.999310672283173,2.95
2025-07-21,0.00270487159893933,6305.6,0.00139814772200531,0.1665,0.000637325411062391,2025-07-22,6309.7,0.106040036333433,0.0650004382671138,6290,6330,0.95,1.12,0.19,0.224,-0.00312706112892423,0.00321210431481145,0.00139814772200531,9.05182168526864e-05,0.00535943313214737,0.0048589575144731,0.00332432275666649,0.00352226025689883,"2025","07",6309.62,TRUE,0.95,TRUE,1.12,6275,6320,0,0,0,0.2,0.999991238117218,-0.908709168434143,0.17
2025-07-18,0.00328590569324249,6296.79,-9.05182168526864e-05,0.1641,0.00139814772200532,2025-07-21,6295.64356435644,0.0673838958113533,-0.0182083255134377,6275,6320,1.05,1.02,0.21,0.204,-0.00328441146361485,0.00386131167730368,9.05182168526864e-05,0.00535943313214737,0.00318849980625657,0.00497597137658286,0.00439187942492189,0.0035223912028226,"2025","07",6305.6,TRUE,1.05,TRUE,1.02,6280,6330,0,0,0,0.2,0.999345481395721,0.775494039058685,-2.07
2025-07-17,0.00313046456809641,6297.36,0.00535943313214737,0.1652,-9.05182168528502e-05,2025-07-18,6302.4,0.128583623786463,0.0800015281054521,6280,6330,1,0.9,0.2,0.18,-0.00356053275439706,0.00436972292158058,0.00535943313214737,0.00318849980625657,0.003964098180953,0.00498237210924735,0.00506455496807315,0.00406348095045833,"2025","07",6296.79,TRUE,1,TRUE,0.9,6235,6290,0,1,0,0.2,0.999996900558472,0.999485731124878,-1.9
2025-07-16,0.00751554269274786,6263.7,0.00318849980625657,0.1716,0.00535943313214732,2025-07-17,6259.8,0.128537554464409,-0.0622829101460844,6235,6290,1,0.95,0.2,0.19,-0.00396965658784189,0.00481283499250742,0.00318849980625657,0.003964098180953,0.00140641498369476,0.00549780223110384,0.00500989545887423,0.00340176781493142,"2025","07",6297.36,TRUE,1,FALSE,-4.05,6210,6270,0,0,0,0,0.986147105693817,1,3.05
2025-07-15,0.00429599921472879,6243.76,-0.003964098180953,0.1738,0.00318849980625678,2025-07-16,6238.23529411765,0.14416035767088,-0.0885228060570316,6210,6270,1.05,1.05,0.21,0.21,-0.00453644100908793,0.00507901769035408,0.003964098180953,0.00140641498369476,0.00330297799291301,0.00574237102507612,0.0049911540426216,0.00421125805273894,"2025","07",6263.7,TRUE,1.05,TRUE,1.05,6235,6300,0,0,0,0.2,0.999992787837982,0.999395847320557,-2.1
2025-07-14,0.00346026758986209,6268.56,0.00140641498369476,0.172,-0.00396409818095213,2025-07-15,6266.46464646465,0.147411431827112,-0.0334319814115636,6235,6300,1,1.1,0.2,0.22,-0.00503376424988243,0.00533729001560486,0.00140641498369476,0.00330297799291301,0.00274240987200436,0.00636370813467302,0.00489158522383378,0.00352940753296061,"2025","07",6243.76,TRUE,1,TRUE,1.1,6225,6290,0,0,0,0.2,0.987609207630157,0.913221299648285,-2.1
2025-07-11,0.00368903089305914,6259.75,-0.00330297799291301,0.164,0.0014064149836944,2025-07-14,6256.3,0.0847181438461979,-0.0551292154853694,6225,6290,0.9,0.97,0.18,0.194,-0.00501551370667832,0.00537211465489953,0.00330297799291301,0.00274240987200436,0.00604384333467678,0.00637837354950637,0.00502615870505736,0.00538102448391736,"2025","07",6268.56,TRUE,0.9,TRUE,0.97,6255,6300,0,0,0.2,0.2,0.99631804227829,-0.999597907066345,0.07
2025-07-10,0.00301239059491337,6280.46,0.00274240987200436,0.1578,-0.0033029779929136,2025-07-11,6277.27272727273,0.114164314237015,-0.0507619148286313,6255,6300,0.95,1.05,0.19,0.21,-0.00355446313805618,0.00361402634055637,0.00274240987200436,0.00604384333467678,0.00071614952280008,0.00635554520060567,0.00499186827440636,0.00635301294320741,"2025","07",6259.75,TRUE,0.95,TRUE,1.05,6240,6290,0,0,0.2,0.4,-0.431930035352707,-0.999753713607788,2
2025-07-09,0.00383371028308852,6263.26,0.00604384333467678,0.1594,0.00274240987200434,2025-07-10,6263.78787878788,0.113722859497923,0.00842782422958732,6240,6290,0.95,0.95,0.19,0.19,-0.00380491219417226,0.00417597613684047,0.00604384333467678,0.00071614952280008,0.00789334941723396,0.00640221427260062,0.00508494644491045,0.0064958179097623,"2025","07",6280.46,TRUE,0.95,TRUE,0.95,6200,6255,0,1,0.2,0.6,0.968703269958496,-0.848754107952118,0
2025-07-08,0.00436481865097056,6225.52,-0.00071614952280008,0.1681,0.00604384333467684,2025-07-09,6226.8,0.124760964826694,0.0205584181021346,6200,6255,0.95,0.95,0.19,0.19,-0.00431326512851135,0.00451858673931732,0.00071614952280008,0.00789334941723396,0.00830435011337194,0.0063382121750375,0.00565891273243338,0.00618973027244879,"2025","07",6263.26,TRUE,0.95,FALSE,-4.05,6190,6255,0,0,0.2,0.4,0.998357892036438,-0.142809525132179,-5
2025-07-07,0.00533318455618557,6229.98,-0.00789334941723396,0.1779,-0.000716149522799676,2025-07-08,6222.3,0.139817392381388,-0.123350920053001,6190,6255,0.95,0.95,0.19,0.19,-0.0052045266243008,0.00524153059806885,0.00789334941723396,0.00830435011337194,0.00473384903725815,0.0065738058046402,0.00578607525592834,0.00641520856088788,"2025","07",6225.52,TRUE,0.95,TRUE,0.95,6245,6315,1,0,0.2,0.6,0.999996900558472,0.79436182975769,-1.9
2025-07-03,0.00221665579234311,6279.35,0.00830435011337194,0.1638,-0.00789334941723412,2025-07-07,6276.6,0.0864502595877059,-0.0438039342936657,6245,6315,1,0.95,0.2,0.19,-0.00504728901809205,0.00609932320682144,0.00830435011337194,0.00473384903725815,0.00111908781843795,0.00638256283076589,0.0046113866361907,0.00342831513014761,"2025","07",6229.98,FALSE,-4,TRUE,0.95,6195,6260,0,1,0,0.8,-0.99693375825882,-0.935636639595032,-3.05
2025-07-02,0.00314782054107708,6227.42,0.00473384903725815,0.1664,0.0083043501133723,2025-07-03,6227.5,0.141312749281725,0.00128463290010059,6195,6260,0.95,1.05,0.19,0.21,-0.00523245307309268,0.00520521695780863,0.00473384903725815,0.00111908781843795,0.00515107755374444,0.00625396844693059,0.00470219059106406,0.00334137465033466,"2025","07",6279.35,TRUE,0.95,FALSE,-3.95,6175,6220,0,1,0,0.8,0.995327889919281,0.901606440544128,3
2025-07-01,0.00462630131189488,6198.01,-0.00111908781843795,0.1683,0.00473384903725729,2025-07-02,6195.59405940594,0.11502573359782,-0.0389868937732727,6175,6220,1.05,1,0.21,0.2,-0.00332952133616642,0.00393150290088076,0.00111908781843795,0.00515107755374444,0.00520543091210612,0.00628151077632833,0.00610021664459301,0.00385264884400024,"2025","07",6227.42,TRUE,1.05,FALSE,-4,6175,6225,0,0,0,0.6,0.911567151546478,0.999994337558746,2.95
2025-06-30,0.00389617638353624,6204.95,0.00515107755374444,0.1673,-0.00111908781843689,2025-07-01,6198.23529411765,0.118622615058679,-0.108273905115658,6175,6225,1,1,0.2,0.2,-0.00375573904117936,0.00430882079555113,0.00515107755374444,0.00520543091210612,0.00798815349977744,0.00624633212353039,0.00626852881094187,0.00408898126125856,"2025","07",6198.01,TRUE,1,TRUE,1,6140,6200,0,1,0,0.8,-0.93712842464447,0.999999165534973,0
2025-06-27,0.00453443408982004,6173.07,0.00520543091210612,0.1632,0.00515107755374432,2025-06-30,6168.0198019802,0.0841511842866619,-0.0818436358982261,6140,6200,1.05,1,0.21,0.2,-0.00455310453459911,0.00517144535739555,0.00520543091210612,0.00798815349977744,3.28290247963992e-06,0.00623552280403794,0.00783537816788571,0.00435898720471491,"2025","06",6204.95,TRUE,1.05,FALSE,-3.94999999999982,6120,6165,0,1,0,0.8,-0.999660193920135,1,4.99999999999982
2025-06-26,0.00314826329810986,6141.02,0.00798815349977744,0.1659,0.00520543091210667,2025-06-27,6140.25,0.13126170286074,-0.012539419799559,6120,6165,1.05,1.05,0.21,0.21,-0.00330336141829557,0.00402267867377732,0.00798815349977744,3.28290247963992e-06,0.0110602867969334,0.00621035395096043,0.00778618141210875,0.00597178834341026,"2025","06",6173.07,TRUE,1.05,FALSE,-3.95,6070,6120,0,1,0,0.6,-0.989010751247406,1,5
2025-06-25,0.00358135031486559,6092.16,-3.28290247963992e-06,0.1676,0.00798815349977719,2025-06-26,6093.3,0.123675461211109,0.0187108242664055,6070,6120,0.95,0.95,0.19,0.19,-0.00383120181200588,0.00437228964082186,3.28290247963992e-06,0.0110602867969334,0.00956064185569616,0.00627433274509233,0.00759950677875416,0.00618198546180051,"2025","06",6141.02,TRUE,0.95,FALSE,-4.05,6070,6120,0,0,0,0.4,-0.995549499988556,0.999946773052216,5
2025-06-24,0.00346953275803154,6092.18,0.0110602867969334,0.1748,-3.28290247977989e-06,2025-06-25,6091.8,0.132295825676137,-0.00623769901335007,6070,6120,1.05,0.9,0.21,0.18,-0.00358499948168813,0.00461849197113981,0.0110602867969334,0.00956064185569616,0.00218098943986433,0.00753968229253551,0.00772480228654747,0.0082150580966619,"2025","06",6092.16,TRUE,1.05,TRUE,0.9,5995,6060,0,1,0.2,0.4,-0.959358870983124,0.998319566249847,0.15
2025-06-23,0.00606037100078343,6025.17,0.00956064185569616,0.1983,0.0110602867969323,2025-06-24,6024.49494949495,0.161418406195614,-0.011204469312419,5995,6060,1,0.9,0.2,0.18,-0.0049078615736946,0.00587615002805097,0.00956064185569616,0.00218098943986433,0.000309271717728876,0.00751774641412928,0.00694598878070597,0.00776377017783404,"2025","06",6092.18,TRUE,1,FALSE,-4.1,5930,6015,0,1,0.2,0.2,0.999997317790985,1,3.1
2025-06-20,0.00623869426879634,5967.84,-0.00218098943986433,0.2062,0.00956064185569629,2025-06-23,5969.35643564356,0.126100760319646,0.025406897840656,5930,6015,1,1,0.2,0.2,-0.00661490885937267,0.00761722755763543,0.00218098943986433,0.000309271717728876,0.00838731829576211,0.00728548765672629,0.00704615979250403,0.00803803478416215,"2025","06",6025.17,TRUE,1,FALSE,-4,5905,6080,0,0,0.4,0,1,0.999991059303284,3
2025-06-18,0.00702272829752945,5980.87,-0.000309271717728876,0.2014,-0.00218098943986404,2025-06-20,5984.55,0.302397631858082,0.0615105882790192,5905,6080,1,1,0.2,0.2,-0.0133816985639288,0.0158235477648212,0.000309271717728876,0.00838731829576211,0.00934888175485504,0.00823281912736139,0.00724255355899579,0.00854346702302093,"2025","06",5967.84,TRUE,1,TRUE,1,5925,6040,0,0,0.4,0,-1,1,0
2025-06-17,0.00507671090279216,5982.72,-0.00838731829576211,0.216,-0.000309271717727946,2025-06-18,5981.4,0.251175275903168,-0.0220659773615849,5925,6040,1,0.95,0.2,0.19,-0.00947396725338134,0.00974935767214734,0.00838731829576211,0.00934888175485504,0.0113607433054081,0.00828636048890966,0.00724075973208965,0.00853675651386865,"2025","06",5980.87,TRUE,1,TRUE,0.95,6010,6065,1,0,0.4,0,0.202885985374451,-0.999985098838806,-0.05
2025-06-16,0.00460866623963922,6033.11,0.00934888175485504,0.1911,-0.00838731829576237,2025-06-17,6036.23762376238,0.15215870100524,0.0518275540631101,6010,6065,0.95,1,0.19,0.2,-0.00435615933746931,0.00475363451142799,0.00934888175485504,0.0113607433054081,0.00381521075996361,0.0080386438861441,0.0067414262599186,0.00812988133203601,"2025","06",5982.72,FALSE,-4.05,TRUE,1,5930,6035,0,0,0.2,0,0.953198909759521,0.999780297279358,3.05
2025-06-13,0.00753285361717178,5976.97,-0.0113607433054081,0.2082,0.00934888175485518,2025-06-16,5978.78787878788,0.14996846253909,0.0304100972990404,5930,6035,1,1,0.2,0.2,-0.00819363855245558,0.00935800298740513,0.0113607433054081,0.00381521075996361,0.00274768953366689,0.00791992344181963,0.00625994480748952,0.00668703141857925,"2025","06",6033.11,TRUE,1,TRUE,1,6015,6080,1,0,0.2,0,0.999999821186066,-0.0847834274172783,0
2025-06-12,0.00484347352990202,6045.26,0.00381521075996361,0.1802,-0.0113607433054092,2025-06-13,6044.95,0.152900990366195,-0.00512811605534321,6015,6080,0.95,0.9,0.19,0.18,-0.00496686330731265,0.00578148324412074,0.00381521075996361,0.00274768953366689,0.0054679833266551,0.0074413355727609,0.00454758837365195,0.00487151369953443,"2025","06",5976.97,FALSE,-4.05,TRUE,0.9,5990,6060,0,0,0,0.2,0.999476313591003,0.968567550182343,3.15
2025-06-11,0.00666492834200297,6022.24,-0.00274768953366689,0.1726,0.00381521075996413,2025-06-12,6023.92156862745,0.16526931736232,0.0279187462129808,5990,6060,0.95,1.05,0.19,0.21,-0.00564705846931584,0.0059713294845491,0.00274768953366689,0.0054679833266551,0.000919521913429477,0.00741740249874451,0.00455526708651096,0.00624892107072489,"2025","06",6045.26,TRUE,0.95,TRUE,1.05,5990,6075,0,0,0.2,0.2,0.999882519245148,0.997061610221863,-2
2025-06-10,0.00432948591948706,6038.81,0.0054679833266551,0.1695,-0.0027476895336661,2025-06-11,6034.15,0.187654657711246,-0.0771973108736393,5990,6075,1,1.1,0.2,0.22,-0.00734358743211594,0.00674698966713836,0.0054679833266551,0.000919521913429477,0.0102281861157003,0.00747718594941149,0.00497055065126241,0.00586046924048602,"2025","06",6022.24,TRUE,1,TRUE,1.1,5970,6040,0,0,0.2,0.2,-0.895602941513062,0.999995291233063,-0.1
2025-06-09,0.0036905669771973,6005.88,0.000919521913429477,0.1716,0.00546798332665495,2025-06-10,6003.51485148515,0.147042454586857,-0.0393883051507246,5970,6040,0.9,0.9,0.18,0.18,-0.0055981788855373,0.00605890565667552,0.000919521913429477,0.0102281861157003,0.00529131528056404,0.0100957799651635,0.00762145683283926,0.00590491393996238,"2025","06",6038.81,TRUE,0.9,TRUE,0.9,5965,6040,0,0,0.2,0.2,-0.974845230579376,-0.916613936424255,1.8
2025-06-06,0.00525553815180202,6000.36,0.0102281861157003,0.1677,0.00091952191342838,2025-06-09,6001.71717171717,0.0981866263198674,0.0226156140064622,5965,6040,0.95,1.1,0.19,0.22,-0.00613656801831226,0.00635838837853187,0.0102281861157003,0.00529131528056404,7.36945595321004e-05,0.0101197497423237,0.00825976486469191,0.00588424366485408,"2025","06",6005.88,TRUE,0.95,TRUE,1.1,5900,5995,0,1,0.2,0.2,-0.999998927116394,0.999999165534973,-0.15
2025-06-05,0.00848585559470139,5939.3,-0.00529131528056404,0.1848,0.0102281861157,2025-06-06,5944.70297029703,0.225607274983415,0.0909284637978782,5900,5995,1,1,0.2,0.2,-0.00754821503873206,0.00842522252907165,0.00529131528056404,7.36945595321004e-05,0.00578350403617556,0.00999806619931503,0.00785489025393746,0.00430188030356182,"2025","06",6000.36,TRUE,1,FALSE,-4,5940,6000,1,0,0.2,0,1,0.999998152256012,3
2025-06-04,0.00464080328222119,5970.81,7.36945595321004e-05,0.1766,-0.00529131528056298,2025-06-05,5971,0.144090058297101,0.00318209718653386,5940,6000,0.9,1.1,0.18,0.22,-0.00520528419030185,0.00484505166319971,7.36945595321004e-05,0.00578350403617556,0.00409365145013396,0.00982522650806169,0.00951684694219255,0.00263406408180181,"2025","06",5939.3,FALSE,0.200000000000182,TRUE,1.1,5940,6000,0,0,0,0,-0.999931335449219,0.999999642372131,-0.899999999999818
2025-06-03,0.00463499085316843,5970.37,0.00578350403617556,0.1769,7.36945595324916e-05,2025-06-04,5968.15,0.144220228013055,-0.0371905399595275,5940,6000,1,1,0.2,0.2,-0.00472786325930853,0.00532247259419285,0.00578350403617556,0.00409365145013396,8.11917597580702e-05,0.0101041806126808,0.00961890963753465,0.00458154135327113,"2025","06",5970.81,TRUE,1,TRUE,1,5910,5975,0,0,0.2,0,-0.997656345367432,0.999993324279785,0
2025-06-02,0.00677011379981262,5935.94,0.00409365145013396,0.1836,0.005783504036174,2025-06-03,5941.66666666667,0.157988885862303,0.0964279634966563,5910,5975,1,1.05,0.2,0.21,-0.00534384621424322,0.00559442018532431,0.00409365145013396,8.11917597580702e-05,0.00400315091671821,0.0102778071783892,0.00942062583789729,0.00963428953344251,"2025","06",5970.37,TRUE,1,TRUE,1.05,5860,5950,0,0,0.2,0.2,-0.998143911361694,0.999996840953827,-0.05
2025-05-30,0.0083548933317906,5911.69,-8.11917597580702e-05,0.1857,0.00409365145013465,2025-06-02,5905.65,0.117248056139443,-0.102222674915963,5860,5950,0.95,1,0.19,0.2,-0.00775991620906776,0.00748169975954928,8.11917597580702e-05,0.00400315091671821,0.00558676281158377,0.0106457361444556,0.00961511494092426,0.0108926295850308,"2025","06",5935.94,TRUE,0.95,TRUE,1,5865,5955,0,0,0.4,0.2,-0.998053550720215,0.99986469745636,-0.05
2025-05-29,0.00819160356294532,5912.17,0.00400315091671821,0.1918,-8.11917597576244e-05,2025-05-30,5908.16831683168,0.206996111750875,-0.0677084397067995,5865,5955,1,1.05,0.2,0.21,-0.00733337180439955,0.00789534889742503,0.00400315091671821,0.00558676281158377,0.0202525439131218,0.0106541838737565,0.00970698475677773,0.0109142987354776,"2025","05",5911.69,TRUE,1,TRUE,1.05,5835,5945,0,0,0.4,0.2,0.995732665061951,0.999999284744263,-2.05
2025-05-28,0.00492948671786947,5888.55,-0.00558676281158377,0.1931,0.00400315091671718,2025-05-29,5889.84848484848,0.231706405748821,0.0220485808052114,5835,5945,0.95,1,0.19,0.2,-0.00935600745972192,0.00932025694450391,0.00558676281158377,0.0202525439131218,0.00673090941798726,0.0106564930368482,0.00962717830480482,0.013565395309661,"2025","05",5912.17,TRUE,0.95,TRUE,1,5895,5960,1,0,0.6,0.2,-0.999924719333649,-0.999564409255981,1.95
2025-05-27,0.00430235898832757,5921.54,0.0202525439131218,0.1896,-0.00558676281158256,2025-05-28,5927.77227722772,0.155558594287082,0.105192228149642,5895,5960,0.95,1.1,0.19,0.22,-0.00554393849393393,0.00542200859399021,0.0202525439131218,0.00673090941798726,0.000444953295803074,0.0104838974007784,0.00964833162101065,0.0134663461995374,"2025","05",5888.55,FALSE,-4.05,TRUE,1.1,5740,5855,0,1,0.4,0.2,-1,1,-5.15
2025-05-23,0.00834701786511808,5802.82,-0.00673090941798726,0.2229,0.020252543913121,2025-05-27,5797.12121212121,0.129854078731199,-0.0982554692829968,5740,5855,0.95,1.05,0.19,0.21,-0.00990224126434589,0.00993454545385986,0.00673090941798726,0.000444953295803074,0.0162667024511478,0.00971691409930947,0.0125136265598576,0.00681947138841623,"2025","05",5921.54,TRUE,0.95,FALSE,-3.95,5805,5890,1,0,0.4,0,0.99999874830246,1,3
2025-05-22,0.00779708340114871,5842.01,-0.000444953295803074,0.2028,-0.00673090941798726,2025-05-23,5846.25,0.195234133662161,0.0725514351320792,5805,5890,1,1,0.2,0.2,-0.00708081490810415,0.00745556760553649,0.000444953295803074,0.0162667024511478,0.00388775411851938,0.0095247392452172,0.0121603977618313,0.00861600444674787,"2025","05",5802.82,FALSE,-1.18000000000029,TRUE,1,5790,5885,0,0,0.2,0.2,0.353880256414413,1,0.180000000000291
2025-05-21,0.0094136894788358,5844.61,-0.0162667024511478,0.2087,-0.000444953295802523,2025-05-22,5836.2,0.214369934478501,-0.14399688811279,5790,5885,1.05,0.95,0.21,0.19,-0.00794760853640881,0.00832684059092735,0.0162667024511478,0.00388775411851938,0.000875693522985443,0.0101964434023921,0.0121183348345147,0.00912226259656596,"2025","05",5842.01,TRUE,1.05,TRUE,0.95,5900,5970,1,0,0.2,0.2,0.83736926317215,1,-2
2025-05-20,0.00527844468553298,5940.46,-0.00388775411851938,0.1809,-0.0162667024511486,2025-05-21,5935.1,0.163271168001059,-0.0902694334240937,5900,5970,1,1.05,0.2,0.21,-0.00593152620767446,0.00586305028516236,0.00388775411851938,0.000875693522985443,0.00698089874396324,0.00933561176388798,0.00988948455521642,0.00406344544052123,"2025","05",5844.61,FALSE,-4,TRUE,1.05,5915,5990,0,0,0,0.2,-0.99467259645462,1,-5.05
2025-05-19,0.0052877078706069,5963.6,0.000875693522985443,0.1814,-0.00388775411851786,2025-05-20,5953.9,0.160816603562104,-0.162785855121008,5915,5990,0.9,1,0.18,0.2,-0.00655496959054694,0.00604494510646092,0.000875693522985443,0.00698089874396324,0.00412380098877208,0.00994998043063022,0.0103687700950394,0.00307780132888578,"2025","05",5940.46,TRUE,0.9,TRUE,1,5920,5985,0,0,0,0.4,-0.999888598918915,1,-0.1
2025-05-16,0.00477527769756635,5958.38,0.00698089874396324,0.1723,0.000875693522984595,2025-05-19,5952.95,0.0920252267894424,-0.0911737039633289,5920,5985,0.95,1,0.19,0.2,-0.00555044611357496,0.00536944400044707,0.00698089874396324,0.00412380098877208,0.00102384480462447,0.012090108183066,0.0109597964427333,0.0124228451957068,"2025","05",5963.6,TRUE,0.95,TRUE,1,5885,5955,0,1,0,0.6,-0.999997019767761,0.999999701976776,-0.05
2025-05-15,0.00598666615017533,5916.93,0.00412380098877208,0.1783,0.00698089874396298,2025-05-16,5918.35,0.178061716893703,0.0239960525955207,5885,5955,1,1.1,0.2,0.22,-0.00565095311887471,0.00617350897614858,0.00412380098877208,0.00102384480462447,0.00722208217371545,0.012132456465988,0.0113964262389335,0.0133732856883326,"2025","05",5958.38,TRUE,1,FALSE,-2.28000000000011,5855,5930,0,0,0,0.4,-0.999999165534973,0.99569171667099,3.28000000000011
2025-05-14,0.00628658107901424,5892.58,0.00102384480462447,0.1862,0.00412380098877268,2025-05-15,5890.25,0.181594222706091,-0.0395490731915919,5855,5930,1,1,0.2,0.2,-0.00600244453479048,0.00672577142516286,0.00102384480462447,0.00722208217371545,0.0320400143094499,0.0136973706029478,0.0113893328761573,0.0132501362140637,"2025","05",5916.93,TRUE,1,TRUE,1,5850,5920,0,0,0,0.4,-0.997195839881897,0.989692330360413,0
